instant_x,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,hr_formated,instant_y,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,temp_category
15890,2012-10-30,Winter,2012,October,18,False,Tuesday,True,Light Rain/Snow,12.299999999999999,15.15,87.0,8.9981,4,139,143,18:00,669,Winter,2012,October,False,Tuesday,True,Mist/Cloudy,13.045462,15.49545,82.5455,14.271603,87,1009,1096,Sejuk
15891,2012-10-30,Winter,2012,October,19,False,Tuesday,True,Mist/Cloudy,20.5,24.240000000000002,68.0,12.998000000000001,6,109,115,19:00,669,Winter,2012,October,False,Tuesday,True,Mist/Cloudy,13.045462,15.49545,82.5455,14.271603,87,1009,1096,Sejuk
15892,2012-10-30,Winter,2012,October,20,False,Tuesday,True,Mist/Cloudy,12.299999999999999,14.395,81.0,12.998000000000001,5,76,81,20:00,669,Winter,2012,October,False,Tuesday,True,Mist/Cloudy,13.045462,15.49545,82.5455,14.271603,87,1009,1096,Sejuk
15893,2012-10-30,Winter,2012,October,21,False,Tuesday,True,Mist/Cloudy,12.299999999999999,15.909999999999998,87.0,7.0015,4,60,64,21:00,669,Winter,2012,October,False,Tuesday,True,Mist/Cloudy,13.045462,15.49545,82.5455,14.271603,87,1009,1096,Sejuk
15894,2012-10-30,Winter,2012,October,22,False,Tuesday,True,Clear,12.299999999999999,15.15,81.0,8.9981,2,64,66,22:00,669,Winter,2012,October,False,Tuesday,True,Mist/Cloudy,13.045462,15.49545,82.5455,14.271603,87,1009,1096,Sejuk
15895,2012-10-30,Winter,2012,October,23,False,Tuesday,True,Clear,12.299999999999999,15.15,81.0,8.9981,3,36,39,23:00,669,Winter,2012,October,False,Tuesday,True,Mist/Cloudy,13.045462,15.49545,82.5455,14.271603,87,1009,1096,Sejuk
15896,2012-10-31,Winter,2012,October,0,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.909999999999998,81.0,7.0015,0,16,16,00:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15897,2012-10-31,Winter,2012,October,1,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.909999999999998,81.0,6.0032,0,8,8,01:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15898,2012-10-31,Winter,2012,October,2,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.15,81.0,8.9981,0,7,7,02:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15899,2012-10-31,Winter,2012,October,3,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.909999999999998,81.0,7.0015,0,3,3,03:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15900,2012-10-31,Winter,2012,October,4,False,Wednesday,True,Mist/Cloudy,12.299999999999999,14.395,87.0,12.998000000000001,0,5,5,04:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15901,2012-10-31,Winter,2012,October,5,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.15,81.0,8.9981,0,24,24,05:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15902,2012-10-31,Winter,2012,October,6,False,Wednesday,True,Clear,12.299999999999999,15.15,81.0,11.0014,0,116,116,06:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15903,2012-10-31,Winter,2012,October,7,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.15,87.0,8.9981,3,334,337,07:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15904,2012-10-31,Winter,2012,October,8,False,Wednesday,True,Clear,13.120000000000001,16.665,81.0,8.9981,6,615,621,08:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15905,2012-10-31,Winter,2012,October,9,False,Wednesday,True,Clear,13.940000000000001,16.665,76.0,8.9981,17,280,297,09:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15906,2012-10-31,Winter,2012,October,10,False,Wednesday,True,Clear,14.76,16.665,71.0,19.0012,21,147,168,10:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15907,2012-10-31,Winter,2012,October,11,False,Wednesday,True,Mist/Cloudy,14.76,17.424999999999997,66.0,15.001299999999999,37,152,189,11:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15908,2012-10-31,Winter,2012,October,12,False,Wednesday,True,Clear,16.400000000000002,20.455000000000002,57.99999999999999,12.998000000000001,44,197,241,12:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15909,2012-10-31,Winter,2012,October,13,False,Wednesday,True,Clear,17.22,21.21,50.0,15.001299999999999,22,191,213,13:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15910,2012-10-31,Winter,2012,October,14,False,Wednesday,True,Mist/Cloudy,17.22,21.21,50.0,15.001299999999999,45,179,224,14:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15911,2012-10-31,Winter,2012,October,15,False,Wednesday,True,Clear,17.22,21.21,54.0,11.0014,33,197,230,15:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15912,2012-10-31,Winter,2012,October,16,False,Wednesday,True,Mist/Cloudy,17.22,21.21,54.0,15.001299999999999,51,373,424,16:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15913,2012-10-31,Winter,2012,October,17,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,57.99999999999999,11.0014,39,684,723,17:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15914,2012-10-31,Winter,2012,October,18,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,57.99999999999999,11.0014,28,556,584,18:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15915,2012-10-31,Winter,2012,October,19,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,50.0,12.998000000000001,27,383,410,19:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15916,2012-10-31,Winter,2012,October,20,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,50.0,12.998000000000001,9,259,268,20:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15917,2012-10-31,Winter,2012,October,21,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,50.0,12.998000000000001,12,180,192,21:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15918,2012-10-31,Winter,2012,October,22,False,Wednesday,True,Clear,14.76,17.424999999999997,56.99999999999999,8.9981,18,147,165,22:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15919,2012-10-31,Winter,2012,October,23,False,Wednesday,True,Clear,14.76,18.18,56.99999999999999,6.0032,7,94,101,23:00,670,Winter,2012,October,False,Wednesday,True,Mist/Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566,Sejuk
15920,2012-11-01,Winter,2012,November,0,False,Thursdady,True,Clear,14.76,18.18,56.99999999999999,6.0032,8,52,60,00:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15921,2012-11-01,Winter,2012,November,1,False,Thursdady,True,Clear,12.299999999999999,15.909999999999998,75.0,7.0015,8,22,30,01:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15922,2012-11-01,Winter,2012,November,2,False,Thursdady,True,Clear,13.120000000000001,16.665,66.0,8.9981,10,10,20,02:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15923,2012-11-01,Winter,2012,November,3,False,Thursdady,True,Clear,13.940000000000001,16.665,61.0,8.9981,5,10,15,03:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15924,2012-11-01,Winter,2012,November,4,False,Thursdady,True,Mist/Cloudy,13.940000000000001,17.424999999999997,66.0,7.0015,2,8,10,04:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15925,2012-11-01,Winter,2012,November,5,False,Thursdady,True,Clear,13.940000000000001,16.665,66.0,8.9981,1,39,40,05:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15926,2012-11-01,Winter,2012,November,6,False,Thursdady,True,Clear,13.940000000000001,16.665,61.0,11.0014,2,146,148,06:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15927,2012-11-01,Winter,2012,November,7,False,Thursdady,True,Mist/Cloudy,14.76,17.424999999999997,56.99999999999999,11.0014,6,414,420,07:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15928,2012-11-01,Winter,2012,November,8,False,Thursdady,True,Mist/Cloudy,14.76,18.94,56.00000000000001,7.0015,12,668,680,08:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15929,2012-11-01,Winter,2012,November,9,False,Thursdady,True,Light Rain/Snow,14.76,18.18,56.99999999999999,7.0015,21,310,331,09:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15930,2012-11-01,Winter,2012,November,10,False,Thursdady,True,Light Rain/Snow,14.76,17.424999999999997,62.0,12.998000000000001,13,133,146,10:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15931,2012-11-01,Winter,2012,November,11,False,Thursdady,True,Light Rain/Snow,14.76,17.424999999999997,62.0,12.998000000000001,14,156,170,11:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15932,2012-11-01,Winter,2012,November,12,False,Thursdady,True,Light Rain/Snow,15.58,19.695,62.0,11.0014,23,198,221,12:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15933,2012-11-01,Winter,2012,November,13,False,Thursdady,True,Mist/Cloudy,16.400000000000002,20.455000000000002,57.99999999999999,11.0014,49,199,248,13:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15934,2012-11-01,Winter,2012,November,14,False,Thursdady,True,Mist/Cloudy,16.400000000000002,20.455000000000002,50.0,15.001299999999999,31,154,185,14:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15935,2012-11-01,Winter,2012,November,15,False,Thursdady,True,Mist/Cloudy,16.400000000000002,20.455000000000002,54.0,11.0014,35,179,214,15:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15936,2012-11-01,Winter,2012,November,16,False,Thursdady,True,Mist/Cloudy,16.400000000000002,20.455000000000002,54.0,11.0014,31,313,344,16:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15937,2012-11-01,Winter,2012,November,17,False,Thursdady,True,Light Rain/Snow,16.400000000000002,20.455000000000002,50.0,15.001299999999999,37,652,689,17:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15938,2012-11-01,Winter,2012,November,18,False,Thursdady,True,Mist/Cloudy,16.400000000000002,20.455000000000002,50.0,11.0014,50,628,678,18:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15939,2012-11-01,Winter,2012,November,19,False,Thursdady,True,Mist/Cloudy,16.400000000000002,20.455000000000002,50.0,11.0014,28,424,452,19:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15940,2012-11-01,Winter,2012,November,20,False,Thursdady,True,Mist/Cloudy,15.58,19.695,54.0,16.997899999999998,16,280,296,20:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15941,2012-11-01,Winter,2012,November,21,False,Thursdady,True,Mist/Cloudy,15.58,19.695,54.0,8.9981,29,238,267,21:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15942,2012-11-01,Winter,2012,November,22,False,Thursdady,True,Clear,14.76,17.424999999999997,56.99999999999999,11.0014,27,175,202,22:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15943,2012-11-01,Winter,2012,November,23,False,Thursdady,True,Clear,13.940000000000001,16.665,56.99999999999999,11.0014,8,112,120,23:00,671,Winter,2012,November,False,Thursdady,True,Mist/Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986,Sejuk
15944,2012-11-02,Winter,2012,November,0,False,Friday,True,Clear,13.940000000000001,16.665,56.99999999999999,11.0014,10,40,50,00:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15945,2012-11-02,Winter,2012,November,1,False,Friday,True,Clear,13.120000000000001,15.909999999999998,66.0,11.0014,5,19,24,01:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15946,2012-11-02,Winter,2012,November,2,False,Friday,True,Clear,13.120000000000001,15.909999999999998,66.0,11.0014,3,7,10,02:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15947,2012-11-02,Winter,2012,November,3,False,Friday,True,Clear,12.299999999999999,15.15,70.0,11.0014,0,3,3,03:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15948,2012-11-02,Winter,2012,November,4,False,Friday,True,Clear,12.299999999999999,15.909999999999998,70.0,7.0015,1,6,7,04:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15949,2012-11-02,Winter,2012,November,5,False,Friday,True,Mist/Cloudy,13.120000000000001,15.909999999999998,66.0,11.0014,1,25,26,05:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15950,2012-11-02,Winter,2012,November,6,False,Friday,True,Clear,12.299999999999999,15.15,70.0,11.0014,2,120,122,06:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15951,2012-11-02,Winter,2012,November,7,False,Friday,True,Mist/Cloudy,12.299999999999999,15.15,70.0,8.9981,8,349,357,07:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15952,2012-11-02,Winter,2012,November,8,False,Friday,True,Clear,13.120000000000001,16.665,56.99999999999999,7.0015,31,656,687,08:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15953,2012-11-02,Winter,2012,November,9,False,Friday,True,Clear,13.940000000000001,17.424999999999997,53.0,7.0015,27,355,382,09:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15954,2012-11-02,Winter,2012,November,10,False,Friday,True,Clear,15.58,19.695,46.0,19.999499999999998,21,183,204,10:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15955,2012-11-02,Winter,2012,November,11,False,Friday,True,Clear,17.22,21.21,41.0,27.999299999999998,42,179,221,11:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15956,2012-11-02,Winter,2012,November,12,False,Friday,True,Clear,17.22,21.21,41.0,23.9994,52,240,292,12:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15957,2012-11-02,Winter,2012,November,13,False,Friday,True,Clear,16.400000000000002,20.455000000000002,43.0,23.9994,64,230,294,13:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15958,2012-11-02,Winter,2012,November,14,False,Friday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,40.0,32.9975,63,199,262,14:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15959,2012-11-02,Winter,2012,November,15,False,Friday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,40.0,27.999299999999998,51,255,306,15:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15960,2012-11-02,Winter,2012,November,16,False,Friday,True,Clear,15.58,19.695,40.0,22.0028,48,373,421,16:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15961,2012-11-02,Winter,2012,November,17,False,Friday,True,Clear,15.58,19.695,40.0,22.0028,57,581,638,17:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15962,2012-11-02,Winter,2012,November,18,False,Friday,True,Mist/Cloudy,15.58,19.695,43.0,22.0028,32,490,522,18:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15963,2012-11-02,Winter,2012,November,19,False,Friday,True,Mist/Cloudy,15.58,19.695,43.0,19.999499999999998,38,336,374,19:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15964,2012-11-02,Winter,2012,November,20,False,Friday,True,Mist/Cloudy,14.76,16.665,46.0,27.999299999999998,14,207,221,20:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15965,2012-11-02,Winter,2012,November,21,False,Friday,True,Mist/Cloudy,14.76,16.665,46.0,23.9994,23,133,156,21:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15966,2012-11-02,Winter,2012,November,22,False,Friday,True,Clear,14.76,16.665,46.0,16.997899999999998,14,135,149,22:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15967,2012-11-02,Winter,2012,November,23,False,Friday,True,Clear,13.940000000000001,15.15,53.0,19.999499999999998,11,108,119,23:00,672,Winter,2012,November,False,Friday,True,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847,Sejuk
15968,2012-11-03,Winter,2012,November,0,False,Saturday,False,Clear,13.940000000000001,16.665,53.0,11.0014,9,99,108,00:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15969,2012-11-03,Winter,2012,November,1,False,Saturday,False,Mist/Cloudy,13.940000000000001,15.15,49.0,22.0028,6,83,89,01:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15970,2012-11-03,Winter,2012,November,2,False,Saturday,False,Mist/Cloudy,13.940000000000001,15.909999999999998,49.0,16.997899999999998,10,36,46,02:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15971,2012-11-03,Winter,2012,November,3,False,Saturday,False,Mist/Cloudy,13.940000000000001,15.909999999999998,49.0,16.997899999999998,6,22,28,03:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15972,2012-11-03,Winter,2012,November,4,False,Saturday,False,Mist/Cloudy,13.120000000000001,15.15,49.0,19.999499999999998,8,8,16,04:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15973,2012-11-03,Winter,2012,November,5,False,Saturday,False,Mist/Cloudy,13.120000000000001,15.15,49.0,16.997899999999998,1,8,9,05:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15974,2012-11-03,Winter,2012,November,6,False,Saturday,False,Mist/Cloudy,13.120000000000001,15.909999999999998,49.0,12.998000000000001,4,17,21,06:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15975,2012-11-03,Winter,2012,November,7,False,Saturday,False,Mist/Cloudy,13.120000000000001,15.15,49.0,16.997899999999998,1,58,59,07:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15976,2012-11-03,Winter,2012,November,8,False,Saturday,False,Mist/Cloudy,13.940000000000001,15.15,46.0,19.999499999999998,10,132,142,08:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15977,2012-11-03,Winter,2012,November,9,False,Saturday,False,Mist/Cloudy,13.940000000000001,15.15,49.0,19.999499999999998,31,188,219,09:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15978,2012-11-03,Winter,2012,November,10,False,Saturday,False,Clear,14.76,16.665,46.0,26.0027,68,260,328,10:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15979,2012-11-03,Winter,2012,November,11,False,Saturday,False,Mist/Cloudy,14.76,16.665,46.0,26.0027,56,284,340,11:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15980,2012-11-03,Winter,2012,November,12,False,Saturday,False,Mist/Cloudy,14.76,15.909999999999998,46.0,31.0009,74,320,394,12:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15981,2012-11-03,Winter,2012,November,13,False,Saturday,False,Mist/Cloudy,14.76,16.665,46.0,23.9994,110,339,449,13:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15982,2012-11-03,Winter,2012,November,14,False,Saturday,False,Mist/Cloudy,14.76,16.665,50.0,22.0028,136,319,455,14:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15983,2012-11-03,Winter,2012,November,15,False,Saturday,False,Mist/Cloudy,14.76,15.909999999999998,46.0,30.002599999999997,117,331,448,15:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15984,2012-11-03,Winter,2012,November,16,False,Saturday,False,Mist/Cloudy,14.76,16.665,46.0,22.0028,108,292,400,16:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15985,2012-11-03,Winter,2012,November,17,False,Saturday,False,Mist/Cloudy,14.76,16.665,46.0,19.999499999999998,112,298,410,17:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15986,2012-11-03,Winter,2012,November,18,False,Saturday,False,Mist/Cloudy,14.76,16.665,46.0,19.0012,58,239,297,18:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15987,2012-11-03,Winter,2012,November,19,False,Saturday,False,Clear,14.76,17.424999999999997,50.0,11.0014,22,217,239,19:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15988,2012-11-03,Winter,2012,November,20,False,Saturday,False,Clear,13.940000000000001,16.665,53.0,8.9981,23,158,181,20:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15989,2012-11-03,Winter,2012,November,21,False,Saturday,False,Clear,13.940000000000001,17.424999999999997,53.0,7.0015,31,135,166,21:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15990,2012-11-03,Winter,2012,November,22,False,Saturday,False,Clear,13.120000000000001,16.665,56.99999999999999,7.0015,13,133,146,22:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
